what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340338787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340340322
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340343684
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340368642
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340402701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340403881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340404320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340406357
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.goto.next.member",1385340410743
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1385340410924
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1385340412687
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1385340413399
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1385340415229
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1385340415780
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1385340415955
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1385340421441
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1385340421820
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1385340423784
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1385340424526
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1385340426632
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340429494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340430186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340430511
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340431476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340437370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340437938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340438595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340439669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340445340
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1385340446407
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1385340459668
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1385340464601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1385340480310
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1385340480708
